GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
12	rs401754	6	28137499	rs72846794	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZNF192P1		ENSG00000216901		NA	6467	rs72846794-?	rs72846794	0	72846794	intergenic_variant	0	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs401754	6	28144832	rs35781323	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZNF192P2	ENSG00000216901			380	NA	rs35781323-?	rs35781323	0	35781323	intergenic_variant	0	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs401754	6	28150878	rs34832585	2021-01-13	33414549	Demange PA	2021-01-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33414549	Investigating the genetic architecture of noncognitive skills using GWAS-by-subtraction.	Cognitive aspects of educational attainment	257,700 European ancestry individuals	NA	6p22.1	NR	ZNF192P2	ENSG00000216901			6426	NA	rs34832585-C	rs34832585	0	34832585	intergenic_variant	0	0.0725646	2E-18	17.698970004336		0.10676706	[0.083-0.131] unit decrease	Affymetrix, Illumina, Perlegen [7305956] (imputed)	N
12	rs853676	6	28168343	rs9368561	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	High density lipoprotein cholesterol levels	1,320,016 European ancestry individuals	NA	6p22.1		ZKSCAN8P2 - TOB2P1	ENSG00000218016	ENSG00000176933		11133	17078	rs9368561-T	rs9368561	0	9368561	intergenic_variant	1	0.132109	3E-9	8.52287874528034		0.0163993	[0.012-0.021] unit decrease	NR [52000000] (imputed)	N
12	rs401754	6	28169241	rs13195291	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZNF192P2		ENSG00000176933		NA	16180	rs13195291-?	rs13195291	0	13195291	intergenic_variant	0	NR	3E-8	7.52287874528034		NA		NR [NR]	N
12	rs401754	6	28174757	rs13197633	2020-12-04	33204752	Butler-Laporte G	2020-09-24	Open Forum Infect Dis	www.ncbi.nlm.nih.gov/pubmed/33204752	Genetic Determinants of Antibody-Mediated Immune Responses to Infectious Diseases Agents: A Genome-Wide and HLA Association Study.	Varicella zoster virus glycoproteins E and I antibody levels	7,595 White British ancestry individuals	NA	6p22.1	TOB2P1	ZNF192P2		ENSG00000176933		NA	10664	rs13197633-G	rs13197633	0	13197633	intergenic_variant	0	0.88	1E-15	15		0.2	[0.15-0.25] unit decrease	NR [25472218] (imputed)	N
12	rs401754	6	28174757	rs13197633	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZNF192P2		ENSG00000176933		NA	10664	rs13197633-?	rs13197633	0	13197633	intergenic_variant	0	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs401754	6	28187632	rs35001169	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		TOB2P1 - ZSCAN9	ENSG00000176933	ENSG00000137185		1220	5032	rs35001169-?	rs35001169	0	35001169	upstream_gene_variant	1	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs853676	6	28191057	rs9366717	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mean diusivities)	17,706 European ancestry individuals	NA	6p22.1	NR	TOB2P1 - ZSCAN9	ENSG00000176933	ENSG00000137185		4645	1607	rs9366717-?	rs9366717	0	9366717	intergenic_variant	1		4E-8	7.39794000867204	(Posterior corona radiata )	NA		NR [8955960] (imputed)	N
12	rs401754	6	28191288	rs35656932	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		TOB2P1 - ZSCAN9	ENSG00000176933	ENSG00000137185		4876	1376	rs35656932-?	rs35656932	0	35656932	intergenic_variant	1	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs401754	6	28193102	rs34243448	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN9			ENSG00000137185	NA	NA	rs34243448-?	rs34243448	0	34243448	5_prime_UTR_variant	0	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs853676	6	28197886	rs34787248	2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	HIST1H1B, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3I, HIST1H3J, HIST1H4J, HIST1H4K, HIST1H4L, NKAPL, OR2B2, OR2B6, PGBD1, TOB2P1, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF165, ZNF192P1, ZSCAN12P1, ZSCAN16, ZSCAN16-AS1, ZSCAN26, ZSCAN31, ZSCAN9	ZSCAN9			ENSG00000137185	NA	NA	rs34787248-?	rs34787248	0	34787248	intron_variant	0		2E-11	10.698970004336		1.0869565	[1.06-1.12]	Affymetrix, Illumina [NR]	N
12	rs853676	6	28197886	rs34787248	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-to-hip ratio adjusted for BMI	186,825 British ancestry men	NA	6p22.1	ZSCAN9	ZSCAN9			ENSG00000137185	NA	NA	rs34787248-T	rs34787248	0	34787248	intron_variant	0	NR	2E-8	7.69897000433602		0.0222114	[0.014-0.03] unit decrease	Affymetrix [323858] (imputed)	N
12	rs853676	6	28197886	rs34787248	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-hip index	186,825 British ancestry men	NA	6p22.1	ZSCAN9	ZSCAN9			ENSG00000137185	NA	NA	rs34787248-T	rs34787248	0	34787248	intron_variant	0	NR	4E-8	7.39794000867204		0.0217131	[0.014-0.029] unit decrease	Affymetrix [127266] (imputed)	N
12	rs853676	6	28199764	rs11967137	2021-04-15	33568662	Dashti HS	2021-02-10	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33568662	Genetic determinants of daytime napping and effects on cardiometabolic health.	Daytime nap	452,633 European ancestry individuals	541,333 European ancestry individuals	6p22.1	ZSCAN9	ZSCAN9			ENSG00000137185	NA	NA	rs11967137-A	rs11967137	0	11967137	intron_variant	0		3E-18	17.5228787452803		0.0095	[0.0073-0.0117] unit increase	Affymetrix [13304133] (imputed)	N
12	rs401754	6	28201531	rs13204012	2021-08-20	33667223	Lesseur C	2021-03-05	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/33667223	Genome-wide association meta-analysis identifies pleiotropic risk loci for aerodigestive squamous cell cancers.	Aerodigestive squamous cell cancer (pleiotropy)	7,426 European ancestry lung squamous cell carcinoma cases, 5,452 European ancestry oral and oropharynx squamous cell carcinoma cases, 693 European ancestry laryngeal squamous cell carcinoma cases, 316 European ancestry esophageal squamous cell carcinoma cases, 61,961 European ancestry controls	NA	6p22.1	NR	ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		266	7944	rs13204012-A	rs13204012	0	13204012	intergenic_variant	1	0.07	3E-12	11.5228787452803		1.22	[1.16-1.28]	Illumina [8468885] (imputed)	N
12	rs401754	6	28201531	rs13204012	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		266	7944	rs13204012-?	rs13204012	0	13204012	intergenic_variant	1	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs401754	6	28203056	rs13205211	2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	NR	ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		1791	6419	rs13205211-G	rs13205211	0	13205211	intergenic_variant	1	0.11	7E-10	9.15490195998574		NA	[NR]	Affymetrix [9886854] (imputed)	N
12	rs401754	6	28203056	rs13205211	2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	NR	ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		1791	6419	rs13205211-G	rs13205211	0	13205211	intergenic_variant	1	0.11	1E-8	8		1.11	[1.07-1.15]	Affymetrix [9886854] (imputed)	N
12	rs401754	6	28203056	rs13205211	2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in non-current smokers	16,488 European ancestry cases, 169,688 European ancestry controls	NA	6p22.1	NR	ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		1791	6419	rs13205211-G	rs13205211	0	13205211	intergenic_variant	1	0.11	1E-8	8		1.11	[1.07-1.15]	Affymetrix [9886854] (imputed)	N
12	rs401754	6	28203056	rs13205211	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		1791	6419	rs13205211-?	rs13205211	0	13205211	intergenic_variant	1	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs853676	6	28203300	rs9380069	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	6p22.1	NR	ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		2035	6175	rs9380069-?	rs9380069	0	9380069	regulatory_region_variant	1	NR	7E-8	7.15490195998574		5.392	z-score decrease	Affymetrix, Illumina [at least 2500000] (imputed)	N
12	rs853676	6	28214698	rs17720293	2017-12-01	28928442	Tian C	2017-09-19	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28928442	Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.	Urinary tract infection frequency	35,000 European ancestry cases, 33,478 European ancestry controls	NA	6p22.1	NR	ZKSCAN4			ENSG00000187626	NA	NA	rs17720293-?	rs17720293	0	17720293	intron_variant	0	NR	1E-6	6		0.0569	[0.034-0.08] unit decrease	Illumina [at least 560000] (imputed)	N
12	rs853676	6	28214698	rs17720293	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	6p22.1	ZKSCAN4	ZKSCAN4			ENSG00000187626	NA	NA	rs17720293-C	rs17720293	0	17720293	intron_variant	0	NR	3E-23	22.5228787452803	(EA)	1.197	[1.16-1.23]	Illumina [6627481] (imputed)	N
12	rs853676	6	28219270	rs1736904	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling guilty	373,380 European ancestry individuals	NA	6p22.1	HFE	ZKSCAN4			ENSG00000187626	NA	NA	rs1736904-A	rs1736904	0	1736904	intron_variant	0	0.216029	4E-8	7.39794000867204		5.48	z score decrease	NR [10847151] (imputed)	N
12	rs853676	6	28219270	rs1736904	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZKSCAN4			ENSG00000187626	NA	NA	rs1736904-?	rs1736904	0	1736904	intron_variant	0	NR	8E-9	8.09691001300806		NA		NR [NR]	N
12	rs853676	6	28221264	rs1679732	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZKSCAN4 - NKAPL	ENSG00000187626	ENSG00000189134		1217	5811	rs1679732-?	rs1679732	0	1679732	intergenic_variant	1	NR	1E-8	8		NA		NR [NR]	N
12	rs853676	6	28221816	rs10456362	2019-11-27	31453325	Wang H	2019-08-14	Sci Adv	www.ncbi.nlm.nih.gov/pubmed/31453325	Genotype-by-environment interactions inferred from genetic effects on phenotypic variability in the UK Biobank.	Basal metabolic rate variance	341,584 European ancestry individuals	NA	6p22.1	ZKSCAN4	ZKSCAN4 - NKAPL	ENSG00000187626	ENSG00000189134		1769	5259	rs10456362-?	rs10456362	0	10456362	intergenic_variant	1	NR	1E-9	9		NA		NR [5554549] (imputed)	N
12	rs853676	6	28221816	rs10456362	2019-11-27	31453325	Wang H	2019-08-14	Sci Adv	www.ncbi.nlm.nih.gov/pubmed/31453325	Genotype-by-environment interactions inferred from genetic effects on phenotypic variability in the UK Biobank.	Basal metabolic rate	341,584 European ancestry individuals	NA	6p22.1	ZKSCAN4	ZKSCAN4 - NKAPL	ENSG00000187626	ENSG00000189134		1769	5259	rs10456362-?	rs10456362	0	10456362	intergenic_variant	1	NR	2E-9	8.69897000433602		NA		NR [5554549] (imputed)	N
12	rs853676	6	28221816	rs10456362	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZKSCAN4 - NKAPL	ENSG00000187626	ENSG00000189134		1769	5259	rs10456362-?	rs10456362	0	10456362	intergenic_variant	1	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs853676	6	28228342	rs1679709	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		NKAPL			ENSG00000189134	NA	NA	rs1679709-?	rs1679709	0	1679709	missense_variant	0	NR	2E-8	7.69897000433602		NA		NR [NR]	N
12	rs853676	6	28229411	rs1778511	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		NKAPL - ZSCAN26	ENSG00000189134	ENSG00000197062		675	5425	rs1778511-?	rs1778511	0	1778511	intergenic_variant	1	NR	1E-8	8		NA		NR [NR]	N
12	rs853676	6	28229881	rs1778508	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		NKAPL - ZSCAN26	ENSG00000189134	ENSG00000197062		1145	4955	rs1778508-?	rs1778508	0	1778508	intergenic_variant	1	NR	1E-8	8		NA		NR [NR]	N
12	rs853676	6	28234597	rs2799077	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		NKAPL - ZSCAN26	ENSG00000189134	ENSG00000197062		5861	239	rs2799077-?	rs2799077	0	2799077	regulatory_region_variant	1	NR	5E-9	8.30102999566398		NA		NR [NR]	N
12	rs853676	6	28235176	rs2799079	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN26			ENSG00000197062	NA	NA	rs2799079-?	rs2799079	0	2799079	5_prime_UTR_variant	0	NR	1E-8	8		NA		NR [NR]	N
12	rs401754	6	28238059	rs67998226	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN26			ENSG00000197062	NA	NA	rs67998226-?	rs67998226	0	67998226	intron_variant	0	NR	1E-8	8		NA		NR [NR]	N
12	rs853676	6	28239915	rs11965538	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN26			ENSG00000197062	NA	NA	rs11965538-?	rs11965538	0	11965538	missense_variant	0	NR	1E-8	8		NA		NR [NR]	N
12	rs853676	6	28241081	rs2743555	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN26			ENSG00000197062	NA	NA	rs2743555-?	rs2743555	0	2743555	intron_variant	0	NR	1E-8	8		NA		NR [NR]	N
12	rs853676	6	28242794	rs1419183	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		ZSCAN26			ENSG00000197062	NA	NA	rs1419183-?	rs1419183	0	1419183	intron_variant	0	NR	1E-8	8		NA		NR [NR]	N
12	rs401754	6	28250179	rs34878803	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	6p22.1	PGBD1	PGBD1			ENSG00000137338	NA	NA	rs34878803-C	rs34878803	0	34878803	intron_variant	0	0.077210179	4E-11	10.397940008672		1.2508706	[1.170617536-1.336625496]	Illumina [10439017] (imputed)	N
12	rs401754	6	28250179	rs34878803	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		PGBD1			ENSG00000137338	NA	NA	rs34878803-?	rs34878803	0	34878803	intron_variant	0	NR	8E-9	8.09691001300806		NA		NR [NR]	N
12	rs401754	6	28250955	rs34396849	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		PGBD1			ENSG00000137338	NA	NA	rs34396849-?	rs34396849	0	34396849	intron_variant	0	NR	9E-9	8.04575749056068		NA		NR [NR]	N
12	rs853676	6	28250984	rs6901575	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		PGBD1			ENSG00000137338	NA	NA	rs6901575-?	rs6901575	0	6901575	intron_variant	0	NR	6E-9	8.22184874961636		NA		NR [NR]	N
12	rs401754	6	28257377	rs13211507	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		PGBD1			ENSG00000137338	NA	NA	rs13211507-T	rs13211507	0	13211507	intron_variant	0	0.88	4E-9	8.39794000867204		1.11		Affymetrix [8568156] (imputed)	N
12	rs401754	6	28257377	rs13211507	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		PGBD1			ENSG00000137338	NA	NA	rs13211507-?	rs13211507	0	13211507	intron_variant	0	NR	1E-8	8		NA		NR [NR]	N
12	rs401754	6	28258208	rs34691223	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		PGBD1			ENSG00000137338	NA	NA	rs34691223-?	rs34691223	0	34691223	intron_variant	0	NR	8E-9	8.09691001300806		NA		NR [NR]	N
12	rs853676	6	28262686	rs6905391	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder	16,823 European ancestry cases, 25,632 European ancestry controls	NA	6p22.1		PGBD1			ENSG00000137338	NA	NA	rs6905391-?	rs6905391	0	6905391	intron_variant	0	NR	3E-11	10.5228787452803		0.92867	[0.91-0.95]	NR [NR]	N
