GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(36:3)_[M+OAc]1-/Phosphatidylserine(40:2)_[M-H]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0779	[0.061-0.095] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylinositol(36:0)_[M+OAc]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.0816	[0.064-0.099] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylinositol(36:1)_[M+OAc]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.1462	[0.11-0.18] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylinositol(36:2)_[M-H]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.0671	[0.052-0.082] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_36:3_[M+H]1+/Phosphatidylethanolamine_39:3_[M+H]1+/Phosphatidate_41:4_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-113	112.698970004336		0.336511	[0.31-0.37] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_36:2_[M+OAc]1-/Phosphatidylserine_40:1_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-34	34		0.12007	[0.1-0.14] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-09-01	31882771	Al-Khelaifi F	2019-12-27	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/31882771	Metabolic GWAS of elite athletes reveals novel genetically-influenced metabolites associated with athletic performance.	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6) levels in elite athletes	490 individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-?	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-7	6.30102999566398		0.3253775	[0.2-0.45] unit decrease	Illumina [275016]	N
23	rs102275	11	61569830	rs174546	2022-07-05	35668104	Cadby G	2022-06-06	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35668104	Comprehensive genetic analysis of the human lipidome identifies loci associated with lipid homeostasis with links to coronary artery disease.	Phosphatidylethanolamine (18:1_18:2) levels	4,492 European ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-88	87.301029995664		0.45	[0.41-0.49] unit increase	Illumina [13869437] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-07-05	35668104	Cadby G	2022-06-06	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35668104	Comprehensive genetic analysis of the human lipidome identifies loci associated with lipid homeostasis with links to coronary artery disease.	Phosphatidylethanolamine (16:0_20:3) levels	4,492 European ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	7E-76	75.1549019599858		0.418	[0.37-0.46] unit increase	Illumina [13869437] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-07-05	35668104	Cadby G	2022-06-06	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35668104	Comprehensive genetic analysis of the human lipidome identifies loci associated with lipid homeostasis with links to coronary artery disease.	Phosphatidylethanolamine (18:1_18:1) levels	4,492 European ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-40	39.5228787452803		0.302	[0.26-0.35] unit increase	Illumina [13869437] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-05-10	33414548	Lotta LA	2021-01-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33414548	A cross-platform approach identifies genetic regulators of human metabolism and health.	Phosphatidylcholine acyl-alkyl C36:4 levels	16,838 Caucasian ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	0.6708	6E-87	86.2218487496164		19.763	(zscore) increase	Affymetrix, Illumina [5791467] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-05-10	33414548	Lotta LA	2021-01-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33414548	A cross-platform approach identifies genetic regulators of human metabolism and health.	Phosphatidylcholine diacyl C24:0 levels	13,184 Caucasian ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	0.6685	4E-89	88.397940008672		20.014	(zscore) increase	Affymetrix, Illumina [6083416] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-05-10	33414548	Lotta LA	2021-01-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33414548	A cross-platform approach identifies genetic regulators of human metabolism and health.	Phosphatidylcholine acyl-alkyl C38:5 levels	16,839 Caucasian ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	0.6715	9E-146	145.045757490561		25.71	(zscore) increase	Affymetrix, Illumina [5791842] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-07-05	35668104	Cadby G	2022-06-06	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35668104	Comprehensive genetic analysis of the human lipidome identifies loci associated with lipid homeostasis with links to coronary artery disease.	Phosphatidylethanolamine (16:0_20:3) levels	4,492 European ancestry individuals	1,565 European ancestry individuals	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-60	59.397940008672		0.373	[0.33-0.42] unit increase	Illumina [13869437] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol(36:2)_[M+H-H2O]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-19	18.301029995664		0.062	[0.048-0.076] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol(36:3)_[M+H-H2O]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-A	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.0744	[0.058-0.091] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine(34:2)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0935	[0.073-0.114] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_38:5_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-74	74		0.157624	[0.14-0.17] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_38:6_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-30	29.5228787452803		0.119482	[0.099-0.14] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_52:4_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-22	21.5228787452803		0.0971759	[0.078-0.117] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_44:5_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-24	23.5228787452803		0.102476	[0.083-0.122] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_36:4_[M+H]1+/Phosphatidylcholine-P_36:3_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-48	47.397940008672		0.184008	[0.16-0.21] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_38:4_[M+H]1+/Phosphatidylcholine-P_38:3_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-13	12.5228787452803		0.111985	[0.082-0.142] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_44:5_[M+OAc]1-/Phosphatidylcholine-P_44:4_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-36	35.5228787452803		0.123488	[0.1-0.14] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O(36:3)_M+H]1+/Phosphatidylcholine-P(36:2)_M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0825	[0.064-0.101] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O(36:4)_[M+H]1+/Phosphatidylcholine-P(36:3)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0735	[0.057-0.09] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O(38:5)_[M+H]1+/Phosphatidylcholine-P(38:4)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0736	[0.058-0.09] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(32:0)_[M+H]1+/Phosphatidylethanolamine(35:0)_[M+H]1+/Phosphatidate(37:1)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.085	[0.066-0.104] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(35:3)_[M+H]1+/Phosphatidylethanolamine(38:3)_[M+H]1+/Phosphatidate(40:4)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.074	[0.058-0.09] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine_38:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-148	147.698970004336		0.224436	[0.21-0.24] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_36:3_[M-H]1-/Phosphatidylethanolamine-P_36:2_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-17	17		0.0921369	[0.071-0.113] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_36:5_[M-H]1-/Phosphatidylethanolamine-P_36:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-33	32.301029995664		0.144319	[0.12-0.17] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_38:3_[M-H]1-/Phosphatidylethanolamine-P_38:2_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-29	28.301029995664		0.0999503	[0.082-0.117] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_36:4_[M-H]1-/Phosphatidylethanolamine-P_36:3_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.10403	[0.081-0.127] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine_40:6_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-13	12.397940008672		0.0704865	[0.051-0.09] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_34:3_[M-H]1-/Phosphatidylethanolamine-P_34:2_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-32	31.698970004336		0.139659	[0.12-0.16] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine_39:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-80	80		0.187081	[0.17-0.21] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O(38:4)_[M-H]1-/Phosphatidylcholine-O(35:4)_[M-H]1-/Phosphatidylcholine-P(35:3)_[M-H]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0686	[0.054-0.083] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O(38:6)_[M+H]1+/Phosphatidylcholine-P(35:5)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0417	[0.032-0.051] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_38:3_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	9E-99	98.0457574905607		0.174701	[0.16-0.19] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_36:3_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-11	10.5228787452803		0.0738178	[0.052-0.096] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine_38:3_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	6E-82	81.2218487496164		0.150992	[0.14-0.17] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine_38:5_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-63	62.397940008672		0.174843	[0.15-0.2] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_38:6_[M-H]1-/Phosphatidylethanolamine-P_38:5_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-23	22.301029995664		0.114666	[0.092-0.137] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_40:5_[M-H]1-/Phosphatidylethanolamine-P_40:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-72	71.397940008672		0.163009	[0.15-0.18] unit decrease	Affymetrix [87696910] (imputed)	N
